time, signal, pulse_flag
88994, -0.07, 0
88998, -0.66, 0
89003, -0.61, 0
89007, 0.01, 0
89011, 0.28, 0
89015, -0.19, 0
89018, -0.72, 0
89022, -0.62, 0
89026, 0.04, 0
89030, 0.32, 0
89034, -0.13, 0
89038, -0.63, 0
89042, -0.51, 0
89047, 0.16, 0
89051, 0.42, 0
89055, -0.05, 0
89059, -0.56, 0
89062, -0.43, 0
89066, 0.24, 0
89070, 0.51, 0
89074, 0.06, 0
89078, -0.40, 0
89082, -0.20, 0
89086, 0.52, 0
89091, 0.78, 0
89095, 0.28, 0
89099, -0.30, 0
89103, -0.28, 0
89107, 0.27, 0
89110, 0.39, 0
89114, -0.17, 0
89118, -0.70, 0
89122, -0.57, 0
89126, 0.10, 0
89131, 0.35, 0
89135, -0.12, 0
89139, -0.57, 0
89143, -0.40, 0
89147, 0.25, 0
89151, 0.44, 0
89154, -0.11, 0
89158, -0.65, 0
89162, -0.53, 0
89166, 0.14, 0
89170, 0.39, 0
89175, -0.03, 0
89179, -0.41, 0
89183, -0.14, 0
89187, 0.59, 0
89191, 0.82, 0
89195, 0.30, 0
89199, -0.22, 0
89202, -0.14, 0
89206, 0.40, 0
89210, 0.46, 0
89214, -0.17, 0
89219, -0.71, 0
89223, -0.56, 0
89227, 0.13, 0
89231, 0.38, 0
89235, -0.05, 0
89239, -0.40, 0
89243, -0.09, 0
89246, 0.68, 0
89250, 0.92, 0
89254, 0.42, 0
89259, -0.06, 0
89263, 0.06, 0
89267, 0.62, 0
89271, 0.66, 0
89275, 0.02, 0
89279, -0.54, 0
89283, -0.44, 0
89287, 0.15, 0
89290, 0.27, 0
89294, -0.24, 0
89298, -0.62, 0
89303, -0.32, 0
89307, 0.42, 0
89311, 0.66, 0
89315, 0.19, 0
89319, -0.21, 0
89323, -0.02, 0
89327, 0.57, 0
89331, 0.63, 0
89335, 0.02, 0
89338, -0.47, 0
89342, -0.29, 0
89347, 0.32, 0
89351, 0.43, 0
89355, -0.11, 0
89359, -0.54, 0
89363, -0.32, 0
89367, 0.33, 0
89371, 0.45, 0
89375, -0.08, 0
89379, -0.51, 0
89382, -0.31, 0
89387, 0.29, 0
89391, 0.37, 0
89395, -0.18, 0
89399, -0.57, 0
89403, -0.27, 0
89407, 0.44, 0
89411, 0.60, 0
89415, 0.10, 0
89419, -0.26, 0
89423, 0.04, 0
89426, 0.73, 0
89431, 0.86, 0
89435, 0.34, 0
89439, -0.05, 0
89443, 0.21, 0
89447, 0.83, 0
89451, 0.89, 0
89455, 0.33, 0
89459, -0.04, 0
89463, 0.26, 0
89467, 0.93, 0
89472, 1.02, 0
89475, 0.46, 0
89479, 0.05, 0
89483, 0.27, 0
89487, 0.84, 0
89491, 0.85, 0
89495, 0.24, 0
89499, -0.16, 0
89503, 0.12, 0
89507, 0.76, 0
89511, 0.83, 0
89516, 0.27, 0
89519, -0.08, 0
89523, 0.23, 0
89527, 0.85, 0
89531, 0.87, 0
89535, 0.25, 0
89539, -0.19, 0
89543, 0.00, 0
89547, 0.51, 0
89551, 0.44, 0
89555, -0.22, 0
89560, -0.63, 0
89564, -0.38, 0
89567, 0.21, 0
89571, 0.19, 0
89575, -0.44, 0
89579, -0.83, 0
89583, -0.54, 0
89587, 0.09, 0
89591, 0.14, 0
89595, -0.35, 0
89600, -0.57, 0
89604, -0.12, 0
89608, 0.61, 0
89612, 0.66, 0
89615, 0.07, 0
89619, -0.29, 0
89623, 0.00, 0
89627, 0.59, 0
89631, 0.56, 0
89635, -0.03, 0
89639, -0.36, 0
89644, -0.02, 0
89648, 0.59, 0
89652, 0.58, 0
89656, 0.01, 0
89659, -0.24, 0
89663, 0.20, 0
89667, 0.90, 0
89671, 0.93, 0
89675, 0.35, 0
89679, 0.02, 0
89683, 0.33, 0
89688, 0.89, 0
89692, 0.78, 0
89696, 0.11, 0
89700, -0.26, 0
89704, 0.06, 0
89707, 0.63, 0
89711, 0.55, 0
89715, -0.09, 0
89719, -0.45, 0
89723, -0.14, 0
89728, 0.38, 0
89732, 0.25, 0
89736, -0.41, 0
89740, -0.73, 0
89744, -0.35, 0
89748, 0.28, 0
89751, 0.24, 0
89755, -0.35, 0
89759, -0.62, 0
89763, -0.24, 0
89767, 0.34, 0
89772, 0.23, 0
89776, -0.40, 0
89780, -0.67, 0
89784, -0.25, 0
89788, 0.37, 0
89792, 0.30, 0
89796, -0.28, 0
89799, -0.51, 0
89803, -0.06, 0
89807, 0.56, 0
89811, 0.49, 0
89816, -0.14, 0
89820, -0.44, 0
89824, -0.10, 0
89828, 0.40, 0
89832, 0.21, 0
89836, -0.49, 0
89840, -0.78, 0
89843, -0.36, 0
89847, 0.27, 0
89851, 0.22, 0
89856, -0.34, 0
89860, -0.53, 0
89864, -0.09, 0
89868, 0.46, 0
89872, 0.29, 0
89876, -0.39, 0
89880, -0.66, 0
89884, -0.24, 0
89888, 0.34, 0
89891, 0.21, 0
89895, -0.44, 0
89900, -0.72, 0
89904, -0.37, 0
89908, 0.10, 0
89912, -0.12, 0
89916, -0.79, 0
89920, -1.00, 0
89924, -0.51, 0
89928, 0.12, 0
89932, 0.02, 0
89936, -0.55, 0
89939, -0.71, 0
89944, -0.19, 0
89948, 0.43, 0
89952, 0.30, 0
89956, -0.33, 0
89960, -0.56, 0
89964, -0.16, 0
89968, 0.32, 0
89972, 0.06, 0
89976, -0.69, 0
89980, -1.01, 0
89984, -0.64, 0
89988, -0.14, 0
89992, -0.33, 0
89996, -0.95, 0
90000, -1.12, 0
90004, -0.62, 0
90008, -0.06, 0
90012, -0.23, 0
90016, -0.83, 0
90020, -0.94, 0
90024, -0.36, 0
90028, 0.31, 0
90032, 0.22, 0
90036, -0.35, 0
90040, -0.51, 0
90044, -0.04, 0
90048, 0.46, 0
90052, 0.21, 0
90056, -0.49, 0
90060, -0.74, 0
90064, -0.32, 0
90068, 0.16, 0
90073, -0.07, 0
90076, -0.71, 0
90080, -0.85, 0
90084, -0.32, 0
90088, 0.25, 0
90092, 0.11, 0
90096, -0.43, 0
90100, -0.51, 0
90104, 0.05, 0
90108, 0.60, 0
90113, 0.36, 0
90117, -0.32, 0
90120, -0.56, 0
90124, -0.17, 0
90128, 0.24, 0
90132, -0.06, 0
90136, -0.72, 0
90140, -0.85, 0
90144, -0.28, 0
90148, 0.33, 0
90152, 0.19, 0
90157, -0.35, 0
90161, -0.43, 0
90165, 0.12, 0
90168, 0.64, 0
90172, 0.38, 0
90176, -0.29, 0
90180, -0.53, 0
90184, -0.12, 0
90188, 0.26, 0
90192, -0.04, 0
90196, -0.65, 0
90201, -0.71, 0
90205, -0.06, 0
90209, 0.56, 0
90213, 0.42, 0
90216, -0.13, 0
90220, -0.23, 0
90224, 0.28, 0
90228, 0.72, 0
90232, 0.37, 0
90236, -0.37, 0
90241, -0.63, 0
90245, -0.24, 0
90249, 0.15, 0
90253, -0.16, 0
90257, -0.76, 0
90260, -0.81, 0
90264, -0.18, 0
90268, 0.41, 0
90272, 0.24, 0
90276, -0.33, 0
90280, -0.46, 0
90285, -0.01, 0
90289, 0.37, 0
90293, 0.01, 0
90297, -0.65, 0
90301, -0.75, 0
90305, -0.17, 0
90308, 0.38, 0
90312, 0.20, 0
90316, -0.29, 0
90320, -0.25, 0
90324, 0.41, 0
90329, 0.95, 0
90333, 0.70, 0
90337, 0.06, 0
90341, -0.12, 0
90345, 0.29, 0
90349, 0.59, 0
90353, 0.16, 0
90356, -0.53, 0
90360, -0.64, 0
90364, -0.08, 0
90369, 0.41, 0
90373, 0.16, 0
90377, -0.40, 0
90381, -0.45, 0
90385, 0.12, 0
90389, 0.58, 0
90393, 0.28, 0
90397, -0.30, 0
90400, -0.32, 0
90404, 0.32, 0
90408, 0.84, 0
90413, 0.59, 0
90417, 0.00, 0
90421, -0.10, 0
90425, 0.39, 0
90429, 0.73, 0
90433, 0.32, 0
90437, -0.37, 0
90441, -0.51, 0
90445, 0.02, 0
90448, 0.45, 0
90452, 0.14, 0
90457, -0.44, 0
90461, -0.50, 0
90465, 0.05, 0
90469, 0.44, 0
90473, 0.09, 0
90477, -0.51, 0
90481, -0.57, 0
90485, -0.01, 0
90489, 0.39, 0
90493, 0.04, 0
90497, -0.53, 0
90501, -0.55, 0
90505, 0.06, 0
90509, 0.50, 0
90513, 0.18, 0
90517, -0.39, 0
90521, -0.43, 0
90525, 0.15, 0
90529, 0.55, 0
90533, 0.21, 0
90537, -0.36, 0
90541, -0.37, 0
90545, 0.22, 0
90549, 0.61, 0
90553, 0.23, 0
90557, -0.37, 0
90561, -0.44, 0
90565, 0.09, 0
90569, 0.43, 0
90573, 0.02, 0
90577, -0.61, 0
90582, -0.65, 0
90585, -0.04, 0
90589, 0.40, 0
90593, 0.10, 0
90597, -0.40, 0
90601, -0.36, 0
90605, 0.27, 0
90609, 0.65, 0
90613, 0.28, 0
90617, -0.30, 0
90621, -0.27, 0
90626, 0.39, 0
90630, 0.84, 0
90633, 0.51, 0
90637, -0.05, 0
90641, -0.09, 0
90645, 0.45, 0
90649, 0.73, 0
90653, 0.25, 0
90657, -0.41, 0
90661, -0.49, 0
90665, 0.05, 0
90670, 0.36, 0
90674, -0.06, 0
90677, -0.66, 0
90681, -0.70, 0
90685, -0.15, 0
90689, 0.17, 0
90693, -0.23, 0
90697, -0.77, 0
90701, -0.71, 0
90705, -0.05, 0
90710, 0.34, 0
90714, -0.02, 0
90718, -0.54, 0
90722, -0.48, 0
90725, 0.18, 0
90729, 0.54, 0
90733, 0.15, 0
90737, -0.42, 0
90741, -0.40, 0
90745, 0.21, 0
90749, 0.55, 0
90754, 0.14, 0
90758, -0.40, 0
90762, -0.33, 0
90766, 0.33, 0
90770, 0.71, 0
90773, 0.32, 0
90777, -0.24, 0
90781, -0.26, 0
90785, 0.25, 0
90789, 0.42, 0
90793, -0.12, 0
90798, -0.76, 0
90802, -0.75, 0
90806, -0.12, 0
90810, 0.22, 0
90814, -0.16, 0
90817, -0.66, 0
90821, -0.54, 0
90825, 0.16, 0
90829, 0.53, 0
90833, 0.14, 0
90838, -0.38, 0
90842, -0.32, 0
90846, 0.27, 0
90850, 0.51, 0
90854, -0.00, 0
90858, -0.60, 0
90861, -0.55, 0
90865, 0.10, 0
90869, 0.44, 0
90873, 0.05, 0
90877, -0.45, 0
90882, -0.35, 0
90886, 0.28, 0
90890, 0.53, 0
90894, 0.01, 0
90898, -0.58, 0
90902, -0.52, 0
90906, 0.14, 0
90909, 0.45, 0
90913, 0.03, 0
90917, -0.50, 0
90921, -0.44, 0
90926, 0.15, 0
90930, 0.35, 0
90934, -0.19, 0
90938, -0.77, 0
90942, -0.68, 0
90946, 0.02, 0
90950, 0.37, 0
90954, -0.01, 0
90957, -0.48, 0
90961, -0.37, 0
90966, 0.24, 0
90970, 0.43, 0
90974, -0.13, 0
90978, -0.72, 0
90982, -0.65, 0
90986, 0.00, 0
90990, 0.28, 0
90994, -0.18, 0
90998, -0.68, 0
91001, -0.56, 0
91005, 0.09, 0
91010, 0.31, 0
91014, -0.22, 0
91018, -0.80, 0
91022, -0.77, 0
91026, -0.18, 0
91030, 0.02, 0
91034, -0.46, 0
91038, -0.92, 0
91042, -0.71, 0
91046, 0.03, 0
91049, 0.34, 0
91054, -0.08, 0
91058, -0.53, 0
91062, -0.36, 0
91066, 0.31, 0
91070, 0.52, 0
91074, 0.01, 0
91078, -0.49, 0
91082, -0.34, 0
91086, 0.33, 0
91090, 0.55, 0
91094, 0.06, 0
91098, -0.44, 0
91102, -0.34, 0
91106, 0.23, 0
91110, 0.36, 0
91114, -0.20, 0
91118, -0.71, 0
91122, -0.56, 0
91126, 0.10, 0
91130, 0.32, 0
91134, -0.12, 0
91138, -0.48, 0
91142, -0.18, 0
91146, 0.61, 0
91150, 0.90, 0
91154, 0.42, 0
91158, -0.08, 0
91162, 0.00, 0
91166, 0.53, 0
91170, 0.57, 0
91174, -0.08, 0
91179, -0.66, 0
91182, -0.55, 0
91186, 0.09, 0
91190, 0.27, 0
91194, -0.22, 0
91198, -0.63, 0
91202, -0.39, 0
91206, 0.30, 0
91210, 0.50, 0
91214, 0.01, 0
91218, -0.44, 0
91223, -0.27, 0
91227, 0.33, 0
91230, 0.42, 0
91234, -0.17, 0
91238, -0.68, 0
91242, -0.56, 0
91246, -0.00, 0
91250, 0.07, 0
91254, -0.49, 0
91258, -0.92, 0
91262, -0.65, 0
91267, 0.09, 0
91271, 0.37, 0
91275, -0.00, 0
91278, -0.30, 0
91282, 0.01, 0
91286, 0.68, 0
91290, 0.77, 0
91294, 0.19, 0
91298, -0.29, 0
91302, -0.10, 0
91307, 0.50, 0
91311, 0.58, 0
91315, 0.03, 0
91319, -0.37, 0
91322, -0.09, 0
91326, 0.58, 0
91330, 0.73, 0
91334, 0.23, 0
91338, -0.15, 0
91342, 0.10, 0
91346, 0.68, 0
91351, 0.69, 0
91355, 0.06, 0
91359, -0.41, 0
91363, -0.21, 0
91367, 0.38, 0
91370, 0.45, 0
91374, -0.09, 0
91378, -0.46, 0
91382, -0.18, 0
91386, 0.43, 0
91390, 0.46, 0
91395, -0.12, 0
91399, -0.50, 0
91403, -0.19, 0
91407, 0.49, 0
91411, 0.61, 0
91414, 0.10, 0
91418, -0.23, 0
91422, 0.07, 0
91426, 0.68, 0
91430, 0.67, 0
91435, 0.02, 0
91439, -0.42, 0
91443, -0.17, 0
91447, 0.45, 0
91451, 0.53, 0
91455, 0.05, 0
91459, -0.21, 0
91462, 0.16, 0
91466, 0.78, 0
91470, 0.75, 0
91474, 0.09, 0
91479, -0.36, 0
91483, -0.14, 0
91487, 0.43, 0
91491, 0.41, 0
91495, -0.15, 0
91499, -0.46, 0
91503, -0.09, 0
91506, 0.56, 0
91510, 0.56, 0
91514, -0.04, 0
91518, -0.38, 0
91523, -0.03, 0
91527, 0.64, 0
91531, 0.73, 0
91535, 0.26, 0
91539, 0.05, 0
91543, 0.50, 0
91547, 1.18, 1
91551, 1.16, 0
91554, 0.52, 0
91558, 0.12, 0
91563, 0.40, 0
91567, 0.96, 0
91571, 0.87, 0
91575, 0.19, 0
91579, -0.23, 0
91583, 0.01, 0
91587, 0.51, 0
91591, 0.37, 0
91595, -0.30, 0
91598, -0.61, 0
91602, -0.20, 0
91607, 0.49, 0
91611, 0.52, 0
91615, -0.03, 0
91619, -0.32, 0
91623, 0.03, 0
91627, 0.60, 0
91631, 0.50, 0
91635, -0.17, 0
91639, -0.52, 0
91642, -0.15, 0
91646, 0.49, 0
91651, 0.50, 0
91655, -0.04, 0
91659, -0.28, 0
91663, 0.12, 0
91667, 0.70, 0
91671, 0.58, 0
91675, -0.11, 0
91679, -0.48, 0
91683, -0.16, 0
91687, 0.40, 0
91691, 0.33, 0
91695, -0.25, 0
91699, -0.50, 0
91703, -0.11, 0
91707, 0.43, 0
91711, 0.25, 0
91715, -0.48, 0
91719, -0.85, 0
91723, -0.52, 0
91727, 0.02, 0
91731, -0.08, 0
91736, -0.66, 0
91739, -0.84, 0
91743, -0.31, 0
91747, 0.38, 0
91751, 0.38, 0
91755, -0.17, 0
91759, -0.37, 0
91763, 0.06, 0
91767, 0.62, 0
91771, 0.46, 0
91776, -0.21, 0
91780, -0.51, 0
91783, -0.13, 0
91787, 0.40, 0
91791, 0.24, 0
91795, -0.40, 0
91799, -0.63, 0
91803, -0.18, 0
91807, 0.40, 0
91811, 0.25, 0
91815, -0.41, 0
91820, -0.69, 0
91824, -0.30, 0
91828, 0.21, 0
91831, 0.01, 0
91835, -0.67, 0
91839, -0.92, 0
91843, -0.50, 0
91847, 0.04, 0
91851, -0.15, 0
91855, -0.82, 0
91859, -1.07, 0
91864, -0.64, 0
91868, -0.07, 0
91872, -0.22, 0
91875, -0.81, 0
91879, -0.96, 0
91883, -0.43, 0
91887, 0.18, 0
91891, 0.06, 0
91895, -0.51, 0
91899, -0.64, 0
91904, -0.12, 0
91908, 0.44, 0
91912, 0.25, 0
91916, -0.43, 0
91919, -0.66, 0
91923, -0.22, 0
91927, 0.31, 0
91931, 0.12, 0
91935, -0.50, 0
91939, -0.66, 0
91943, -0.16, 0
91948, 0.40, 0
91952, 0.23, 0
91956, -0.38, 0
91960, -0.55, 0
91964, -0.06, 0
91967, 0.46, 0
91971, 0.24, 0
91975, -0.39, 0
91979, -0.56, 0
91983, -0.07, 0
91987, 0.44, 0
91992, 0.20, 0
91996, -0.45, 0
92000, -0.63, 0
92004, -0.15, 0
92008, 0.36, 0
92012, 0.14, 0
92015, -0.49, 0
92019, -0.65, 0
92023, -0.15, 0
92027, 0.38, 0
92032, 0.17, 0
92036, -0.42, 0
92040, -0.50, 0
92044, 0.10, 0
92048, 0.70, 0
92052, 0.53, 0
92056, -0.06, 0
92059, -0.21, 0
92063, 0.27, 0
92067, 0.72, 0
92071, 0.44, 0
92076, -0.22, 0
92080, -0.37, 0
92084, 0.17, 0
92088, 0.70, 0
92092, 0.49, 0
92096, -0.13, 0
92100, -0.30, 0
92104, 0.15, 0
92107, 0.55, 0
92111, 0.23, 0
92115, -0.42, 0
92120, -0.53, 0
92124, 0.05, 0
92128, 0.62, 0
92132, 0.44, 0
92136, -0.13, 0
92140, -0.23, 0
92144, 0.28, 0
92148, 0.73, 0
92152, 0.41, 0
92155, -0.27, 0
92160, -0.46, 0
92164, 0.00, 0
92168, 0.43, 0
92172, 0.12, 0
92176, -0.49, 0
92180, -0.58, 0
92184, -0.00, 0
92188, 0.52, 0
92192, 0.28, 0
92196, -0.31, 0
92199, -0.42, 0
92204, 0.08, 0
92208, 0.50, 0
92212, 0.18, 0
92216, -0.46, 0
92220, -0.55, 0
92224, 0.02, 0
92228, 0.51, 0
92232, 0.25, 0
92236, -0.34, 0
92240, -0.43, 0
92243, 0.09, 0
92248, 0.50, 0
92252, 0.17, 0
92256, -0.46, 0
92260, -0.54, 0
92264, 0.04, 0
92268, 0.51, 0
92272, 0.24, 0
92276, -0.35, 0
92280, -0.42, 0
92284, 0.14, 0
92289, 0.59, 0
92293, 0.28, 0
92296, -0.33, 0
92300, -0.45, 0
92304, 0.03, 0
92308, 0.38, 0
92312, -0.02, 0
92316, -0.66, 0
92320, -0.74, 0
92324, -0.16, 0
92328, 0.30, 0
92333, 0.02, 0
92337, -0.51, 0
92340, -0.50, 0
92344, 0.12, 0
92348, 0.59, 0
92352, 0.28, 0
92356, -0.31, 0
92360, -0.38, 0
92364, 0.14, 0
92368, 0.50, 0
92372, 0.12, 0
92377, -0.49, 0
92381, -0.53, 0
92384, 0.07, 0
92388, 0.52, 0
92392, 0.21, 0
92396, -0.35, 0
92400, -0.40, 0
92404, 0.16, 0
92408, 0.52, 0
92412, 0.11, 0
92417, -0.52, 0
92421, -0.60, 0
92425, -0.04, 0
92429, 0.34, 0
92432, 0.02, 0
92436, -0.49, 0
92440, -0.42, 0
92444, 0.27, 0
92448, 0.75, 0
92452, 0.43, 0
92456, -0.16, 0
92461, -0.24, 0
92465, 0.26, 0
92469, 0.55, 0
92473, 0.10, 0
92477, -0.52, 0
92480, -0.55, 0
92484, 0.07, 0
92488, 0.49, 0
92492, 0.16, 0
92496, -0.38, 0
92500, -0.37, 0
92505, 0.23, 0
92509, 0.62, 0
92513, 0.25, 0
92517, -0.31, 0
92521, -0.31, 0
92524, 0.30, 0
92528, 0.65, 0
92532, 0.25, 0
92536, -0.34, 0
92540, -0.34, 0
92545, 0.30, 0
92549, 0.71, 0
92553, 0.35, 0
92557, -0.22, 0
92561, -0.25, 0
92565, 0.29, 0
92568, 0.56, 0
92572, 0.10, 0
92576, -0.52, 0
92580, -0.52, 0
92584, 0.10, 0
92589, 0.49, 0
92593, 0.13, 0
92597, -0.41, 0
92601, -0.39, 0
92605, 0.20, 0
92609, 0.51, 0
92613, 0.08, 0
92616, -0.47, 0
92620, -0.40, 0
92624, 0.29, 0
92628, 0.69, 0
92633, 0.33, 0
92637, -0.20, 0
92641, -0.16, 0
92645, 0.44, 0
92649, 0.71, 0
92653, 0.24, 0
92657, -0.34, 0
92661, -0.31, 0
92664, 0.30, 0
92668, 0.61, 0
92673, 0.16, 0
92677, -0.42, 0
92681, -0.38, 0
92685, 0.25, 0
92689, 0.56, 0
92693, 0.13, 0
92697, -0.44, 0
92701, -0.44, 0
92705, 0.11, 0
92708, 0.33, 0
92712, -0.18, 0
92717, -0.76, 0
92721, -0.70, 0
92725, -0.04, 0
92729, 0.30, 0
92733, -0.11, 0
92737, -0.62, 0
92741, -0.55, 0
92745, 0.07, 0
92749, 0.31, 0
92753, -0.16, 0
92756, -0.68, 0
92761, -0.52, 0
92765, 0.25, 0
92769, 0.64, 0
92773, 0.27, 0
92777, -0.22, 0
92781, -0.10, 0
92785, 0.57, 0
92789, 0.84, 0
92793, 0.35, 0
92797, -0.23, 0
92801, -0.22, 0
92805, 0.34, 0
92809, 0.51, 0
92813, -0.04, 0
92817, -0.64, 0
92821, -0.60, 0
92825, 0.00, 0
92829, 0.22, 0
92833, -0.27, 0
92837, -0.80, 0
92841, -0.70, 0
92846, -0.05, 0
92849, 0.22, 0
92853, -0.24, 0
92857, -0.71, 0
92861, -0.53, 0
92865, 0.21, 0
92869, 0.51, 0
92873, 0.06, 0
92877, -0.46, 0
92881, -0.39, 0
92886, 0.16, 0
92890, 0.28, 0
92893, -0.32, 0
92897, -0.88, 0
92901, -0.74, 0
92905, -0.01, 0
92909, 0.35, 0
92913, 0.00, 0
92917, -0.38, 0
92921, -0.19, 0
92925, 0.47, 0
92930, 0.64, 0
92934, 0.06, 0
92938, -0.53, 0
92941, -0.48, 0
92945, 0.09, 0
92949, 0.22, 0
92953, -0.32, 0
92957, -0.82, 0
92961, -0.67, 0
92965, -0.01, 0
92969, 0.19, 0
92974, -0.30, 0
92978, -0.74, 0
92982, -0.52, 0
92985, 0.19, 0
92989, 0.44, 0
92993, -0.04, 0
92997, -0.49, 0
93001, -0.32, 0
93005, 0.31, 0
93009, 0.47, 0
93014, -0.05, 0
93018, -0.51, 0
93022, -0.32, 0
93026, 0.35, 0
93030, 0.56, 0
93033, 0.10, 0
93037, -0.27, 0
93041, -0.00, 0
93045, 0.69, 0
93049, 0.86, 0
93053, 0.32, 0
93058, -0.18, 0
93062, -0.04, 0
93066, 0.53, 0
93070, 0.60, 0
93074, 0.02, 0
93077, -0.47, 0
93081, -0.29, 0
93085, 0.35, 0
93089, 0.52, 0
93093, 0.05, 0
93097, -0.32, 0
93102, -0.05, 0
93106, 0.59, 0
93110, 0.70, 0
93114, 0.12, 0
93118, -0.37, 0
93121, -0.21, 0
93125, 0.36, 0
93129, 0.41, 0
93133, -0.19, 0
93137, -0.67, 0
93142, -0.49, 0
93146, 0.09, 0
93150, 0.17, 0
93154, -0.35, 0
93158, -0.71, 0
93162, -0.40, 0
93166, 0.29, 0
93169, 0.41, 0
93173, -0.14, 0
93177, -0.56, 0
93181, -0.34, 0
93186, 0.23, 0
93190, 0.26, 0
93194, -0.33, 0
93198, -0.74, 0
93202, -0.45, 0
93206, 0.24, 0
93210, 0.39, 0
93214, -0.08, 0
93217, -0.41, 0
93221, -0.11, 0
93225, 0.50, 0
93230, 0.52, 0
93234, -0.11, 0
93238, -0.57, 0
93242, -0.34, 0
93246, 0.28, 0
93250, 0.38, 0
93254, -0.09, 0
93258, -0.36, 0
93261, 0.03, 0
93265, 0.74, 0
93270, 0.84, 0
93274, 0.31, 0
93278, -0.06, 0
93282, 0.19, 0
93286, 0.73, 0
93290, 0.67, 0
93294, 0.05, 0
93298, -0.31, 0
93302, 0.03, 0
93305, 0.68, 0
93309, 0.69, 0
93314, 0.08, 0
93318, -0.32, 0
93322, -0.06, 0
93326, 0.51, 0
93330, 0.50, 0
93334, -0.08, 0
93338, -0.41, 0
93342, -0.06, 0
93346, 0.57, 0
93350, 0.56, 0
93353, -0.03, 0
93358, -0.39, 0
93362, -0.07, 0
93366, 0.52, 0
93370, 0.50, 0
93374, -0.08, 0
93378, -0.39, 0
93382, -0.01, 0
93386, 0.63, 0
93390, 0.65, 0
93394, 0.12, 0
93398, -0.12, 0
93402, 0.29, 0
93406, 0.92, 0
93410, 0.84, 0
93414, 0.17, 0
93418, -0.21, 0
93422, 0.09, 0
93426, 0.67, 0
93430, 0.59, 0
93434, -0.04, 0
93438, -0.37, 0
93443, -0.01, 0
93446, 0.60, 0
93450, 0.58, 0
93454, 0.02, 0
93458, -0.23, 0
93462, 0.18, 0
93466, 0.80, 0
93470, 0.73, 0
93474, 0.09, 0
93478, -0.26, 0
93483, 0.08, 0
93487, 0.66, 0
93490, 0.58, 0
93494, -0.04, 0
93498, -0.34, 0
93502, 0.01, 0
93506, 0.55, 0
93510, 0.41, 0
93514, -0.25, 0
93518, -0.54, 0
93522, -0.09, 0
93527, 0.59, 0
93531, 0.62, 0
93535, 0.12, 0
93538, -0.06, 0
93542, 0.37, 0
93546, 0.92, 0
93550, 0.71, 0
93554, -0.06, 0
93558, -0.49, 0
93562, -0.26, 0
93566, 0.18, 0
93571, -0.04, 0
93575, -0.73, 0
93579, -1.01, 0
93582, -0.60, 0
93586, -0.03, 0
93590, -0.14, 0
93594, -0.73, 0
93598, -0.92, 0
93602, -0.42, 0
93606, 0.24, 0
93611, 0.17, 0
93615, -0.43, 0
93619, -0.66, 0
93623, -0.28, 0
93627, 0.22, 0
93630, -0.01, 0
93634, -0.71, 0
93638, -0.96, 0
93642, -0.50, 0
93646, 0.14, 0
93650, 0.07, 0
93655, -0.49, 0
93659, -0.65, 0
93663, -0.14, 0
93667, 0.48, 0
93671, 0.39, 0
93674, -0.21, 0
93678, -0.41, 0
93682, 0.01, 0
93686, 0.50, 0
93690, 0.23, 0
93694, -0.51, 0
93699, -0.85, 0
93703, -0.52, 0
93707, -0.10, 0
93711, -0.36, 0
93715, -1.01, 0
93718, -1.16, 0
93722, -0.57, 0
93726, 0.12, 0
93730, 0.09, 0
93734, -0.41, 0
93739, -0.51, 0
93743, 0.01, 0
93747, 0.56, 0
93751, 0.32, 0
93755, -0.41, 0
93759, -0.75, 0
93763, -0.45, 0
93766, -0.06, 0
93770, -0.36, 0
93774, -1.02, 0
93778, -1.18, 0
93783, -0.65, 0
93787, -0.06, 0
93791, -0.19, 0
93795, -0.76, 0
93799, -0.84, 0
93803, -0.23, 0
93807, 0.42, 0
93811, 0.33, 0
93814, -0.24, 0
93818, -0.40, 0
93822, 0.04, 0
93827, 0.48, 0
93831, 0.18, 0
93835, -0.52, 0
93839, -0.73, 0
93843, -0.27, 0
93847, 0.22, 0
93851, -0.00, 0
93855, -0.60, 0
93858, -0.70, 0
93862, -0.11, 0
93867, 0.49, 0
93871, 0.34, 0
93875, -0.24, 0
93879, -0.37, 0
93883, 0.11, 0
93887, 0.57, 0
93891, 0.28, 0
93895, -0.40, 0
93899, -0.61, 0
93902, -0.16, 0
93906, 0.28, 0
93911, 0.00, 0
93915, -0.65, 0
93919, -0.82, 0
93923, -0.34, 0
93927, 0.11, 0
93931, -0.15, 0
93935, -0.76, 0
93939, -0.87, 0
93943, -0.32, 0
93947, 0.20, 0
93952, -0.01, 0
93955, -0.56, 0
93959, -0.60, 0
93963, 0.02, 0
93967, 0.59, 0
93971, 0.39, 0
93975, -0.21, 0
93979, -0.38, 0
93983, 0.03, 0
93987, 0.35, 0
93991, -0.05, 0
93996, -0.74, 0
93999, -0.84, 0
94003, -0.23, 0
94007, 0.36, 0
94011, 0.23, 0
94015, -0.21, 0
94019, -0.15, 0
94023, 0.50, 0
94027, 1.01, 0
94031, 0.70, 0
94035, 0.02, 0
94040, -0.19, 0
94043, 0.23, 0
94047, 0.56, 0
94051, 0.16, 0
94055, -0.51, 0
94059, -0.64, 0
94063, -0.09, 0
94067, 0.37, 0
94071, 0.13, 0
94075, -0.39, 0
94080, -0.36, 0
94084, 0.30, 0
